time,longitude,latitude,elevation,temperatures,slp,vapor_pressure,wet_bulb_temperature,specific_humidity,file_id,region,water,GHI,wind_speed,NSRDB_latitude,NSRDB_longitude,distance_h_NSRDB
2006-01-01,-74.848,44.933,60.9,-9.366666475931803,1015.8083335558573,2.041672388712565,-10.94504181543986,1.261260191599528,7816.0,5.0,1.0,27.791666666666668,5.5,44.930004,-74.86,1.002
2006-01-02,-74.848,44.933,60.9,-4.87916628519694,1022.7937499682108,3.466018040974935,-6.116539001464844,2.1279495557149253,7816.0,5.0,1.0,49.541666666666664,7.75,44.930004,-74.86,1.002
2006-01-03,-74.848,44.933,60.9,-5.087499936421712,1020.6333335240682,3.3507184982299805,-6.363378206888835,2.061504681905111,7816.0,5.0,1.0,88.08333333333333,10.833333333333334,44.930004,-74.86,1.002
2006-01-04,-74.848,44.933,60.9,-7.604167302449544,1016.7937499682108,2.8597610791524253,-8.482808748881022,1.7668239275614421,7816.0,5.0,1.0,41.541666666666664,7.541666666666667,44.930004,-74.86,1.002
2006-01-05,-74.848,44.933,60.9,-1.52916685740153,1002.1395831108093,5.025120576222737,-2.2764137585957847,3.151998202006022,7816.0,5.0,1.0,24.0,4.875,44.930004,-74.86,1.002
2006-01-06,-74.848,44.933,60.9,-5.616665840148926,1009.2916671435038,2.946166674296061,-7.3299760818481445,1.8343294461568196,7816.0,5.0,1.0,58.375,9.291666666666666,44.930004,-74.86,1.002
2006-01-07,-74.848,44.933,60.9,-13.491667111714682,1012.1791661580404,1.4637079238891602,-14.792592684427897,0.9078162511189779,7816.0,5.0,1.0,64.41666666666667,5.166666666666667,44.930004,-74.86,1.002
2006-01-08,-74.848,44.933,60.9,-7.229166348775228,1014.4937502543131,2.790858745574951,-8.482650915781656,1.7267084121704102,7816.0,5.0,1.0,33.208333333333336,4.458333333333333,44.930004,-74.86,1.002
2006-01-09,-74.848,44.933,60.9,-3.583332061767578,1013.1187502543131,4.028662363688151,-4.640161037445068,2.498875935872396,7816.0,5.0,1.0,14.791666666666666,10.666666666666666,44.930004,-74.86,1.002
2006-01-10,-74.848,44.933,60.9,-2.15416685740153,1026.6833332379658,3.967109044392904,-3.887423356374105,2.4270893732706704,7816.0,5.0,1.0,67.91666666666667,8.541666666666666,44.930004,-74.86,1.002
