time,longitude,latitude,elevation,temperatures,slp,vapor_pressure,wet_bulb_temperature,specific_humidity,file_id,region,water,GHI,wind_speed,NSRDB_latitude,NSRDB_longitude,distance_h_NSRDB
2006-01-01,-83.565,45.072,208.30000000000004,-0.20416641235351562,1012.1312494277954,5.46845547358195,-1.0454332033793132,3.462265968322754,7838.0,5.0,1.0,54.291666666666664,10.5,45.09,-83.58,2.322
2006-01-02,-83.565,45.072,208.30000000000004,1.095833460489909,1016.4000004132589,5.991691907246907,0.20789003372192383,3.7784536679585776,7838.0,5.0,1.0,18.375,22.916666666666668,45.09,-83.58,2.322
2006-01-03,-83.565,45.072,208.30000000000004,1.4999977747599285,1014.8999996185303,6.347239017486572,0.7757051785786947,4.008840719858806,7838.0,5.0,1.0,52.041666666666664,25.666666666666668,45.09,-83.58,2.322
2006-01-04,-83.565,45.072,208.30000000000004,1.3374983469645183,1008.485416094462,6.672845045725505,1.1135231653849285,4.2422787348429365,7838.0,5.0,1.0,21.583333333333332,12.166666666666666,45.09,-83.58,2.322
2006-01-05,-83.565,45.072,208.30000000000004,-0.7958339055379232,1008.1708335876465,5.1902174949646,-1.7522687911987305,3.302060127258301,7838.0,5.0,1.0,20.916666666666668,31.416666666666668,45.09,-83.58,2.322
2006-01-06,-83.565,45.072,208.30000000000004,-8.329166730244955,1017.3541671435038,2.3973795572916665,-9.710403442382812,1.509997049967448,7838.0,5.0,1.0,54.791666666666664,24.083333333333332,45.09,-83.58,2.322
2006-01-07,-83.565,45.072,208.30000000000004,-3.8708324432373047,1005.9312502543131,3.956165154774984,-4.895409901936849,2.521198113759359,7838.0,5.0,1.0,22.666666666666668,16.458333333333332,45.09,-83.58,2.322
2006-01-08,-83.565,45.072,208.30000000000004,-4.0833330154418945,1010.4479171435038,3.9025623003641763,-5.145402749379476,2.475832144419352,7838.0,5.0,1.0,49.583333333333336,15.916666666666666,45.09,-83.58,2.322
2006-01-09,-83.565,45.072,208.30000000000004,-0.3166662851969401,1013.0333331425985,5.167343934377034,-1.467887242635091,3.269383430480957,7838.0,5.0,1.0,33.083333333333336,22.666666666666668,45.09,-83.58,2.322
2006-01-10,-83.565,45.072,208.30000000000004,-1.854166030883789,1026.291666984558,3.7857462565104165,-3.9720328648885093,2.363206227620443,7838.0,5.0,1.0,95.83333333333333,21.666666666666668,45.09,-83.58,2.322
