time,longitude,latitude,elevation,temperatures,slp,vapor_pressure,wet_bulb_temperature,specific_humidity,file_id,region,water,GHI,wind_speed,NSRDB_latitude,NSRDB_longitude,distance_h_NSRDB
2006-01-01,-102.652,46.011,823.2000000000002,-3.6250006357828775,1002.8478255893873,4.3417141126549765,-4.112389771834664,3.0129057842752207,8083.0,3.0,0.0,14.166666666666666,40.625,46.01,-102.66,0.628
2006-01-02,-102.652,46.011,823.2000000000002,-2.733332633972168,1010.0875004132589,4.616460005442302,-3.34934663772583,3.180241902669271,8083.0,3.0,0.0,12.041666666666666,22.625,46.01,-102.66,0.628
2006-01-03,-102.652,46.011,823.2,-2.127272519198331,1008.0840904929421,4.8646651181307705,-2.7282364585182886,3.3568331978537818,8083.0,3.0,0.0,15.541666666666666,23.0,46.01,-102.66,0.628
2006-01-04,-102.652,46.011,823.2000000000002,-2.39583428700765,1019.1000010172526,4.270154635111491,-3.683417320251465,2.9150657653808594,8083.0,3.0,0.0,43.958333333333336,44.666666666666664,46.01,-102.66,0.628
2006-01-05,-102.652,46.011,823.2000000000002,-3.495833079020182,1029.4708331425984,3.7869434356689453,-4.913266181945801,2.559990564982096,8083.0,3.0,0.0,59.291666666666664,49.291666666666664,46.01,-102.66,0.628
2006-01-06,-102.652,46.011,823.2000000000002,-1.7208340962727864,1020.9666665395101,4.101317405700684,-3.581653277079264,2.794901212056478,8083.0,3.0,0.0,82.875,40.833333333333336,46.01,-102.66,0.628
2006-01-07,-102.652,46.011,823.2000000000002,-2.266667048136393,1008.6083329518636,4.121735572814941,-3.8430356979370117,2.8425798416137695,8083.0,3.0,0.0,13.666666666666666,20.75,46.01,-102.66,0.628
2006-01-08,-102.652,46.011,823.2000000000002,0.47500038146972656,1007.0333329836527,5.4239726066589355,-0.8140896161397299,3.7462151845296225,8083.0,3.0,0.0,27.333333333333332,37.166666666666664,46.01,-102.66,0.628
2006-01-09,-102.652,46.011,823.2000000000002,-2.7250006993611655,1023.2374998728434,4.160825093587239,-4.022826194763184,2.8293352127075195,8083.0,3.0,0.0,83.41666666666667,30.75,46.01,-102.66,0.628
2006-01-10,-102.652,46.011,823.2000000000002,-0.4791666666666667,1013.4458332061768,4.1711835861206055,-2.783193588256836,2.860891342163086,8083.0,3.0,0.0,24.916666666666668,34.125,46.01,-102.66,0.628
