time,longitude,latitude,elevation,temperatures,slp,vapor_pressure,wet_bulb_temperature,specific_humidity,file_id,region,water,GHI,wind_speed,NSRDB_latitude,NSRDB_longitude,distance_h_NSRDB
2006-01-01,-115.194,36.212,667.4,10.779166539510092,1009.5208333333334,6.390916188557942,5.635738372802734,4.302089373270671,7463.0,2.0,0.0,75.04166666666667,38.333333333333336,36.21,-115.18,1.276
2006-01-02,-115.194,36.212,667.4,10.979166348775228,1009.862499554952,8.810357729593912,7.643992741902669,5.930992762247722,7463.0,2.0,0.0,56.875,40.666666666666664,36.21,-115.18,1.276
2006-01-03,-115.194,36.212,667.4,11.133333206176758,1014.6291666030884,7.120547930399577,6.3995005289713545,4.7688039143880205,7463.0,2.0,0.0,111.33333333333333,41.625,36.21,-115.18,1.276
2006-01-04,-115.194,36.212,667.4,10.69166628519694,1025.9458335240681,7.080248514811198,6.148964564005534,4.688514709472656,7463.0,2.0,0.0,114.54166666666667,19.291666666666668,36.21,-115.18,1.276
2006-01-05,-115.194,36.212,667.4,13.02916685740153,1031.5000003178914,5.5342512130737305,6.248006820678711,3.6401570638020835,7463.0,2.0,0.0,111.83333333333333,38.166666666666664,36.21,-115.18,1.276
2006-01-06,-115.194,36.212,667.4,11.208333333333334,1026.8708340326946,5.184556643168132,4.939984321594238,3.426466941833496,7463.0,2.0,0.0,129.875,24.458333333333332,36.21,-115.18,1.276
2006-01-07,-115.194,36.212,667.4,10.612499554951986,1014.9916664759318,4.68869145711263,4.197952588399251,3.135615666707357,7463.0,2.0,0.0,137.79166666666666,20.583333333333332,36.21,-115.18,1.276
2006-01-08,-115.194,36.212,667.4,11.895833651224772,1015.7333326339722,3.946173667907715,4.388496398925781,2.6351006825764975,7463.0,2.0,0.0,133.75,22.75,36.21,-115.18,1.276
2006-01-09,-115.194,36.212,667.4,10.737499554951986,1024.845832824707,3.2174288431803384,3.208697954813639,2.1303831736246743,7463.0,2.0,0.0,141.375,33.208333333333336,36.21,-115.18,1.276
2006-01-10,-115.194,36.212,667.4,7.533333460489909,1025.2208337783813,2.50965150197347,0.772764523824056,1.6614748636881511,7463.0,2.0,0.0,142.58333333333334,22.791666666666668,36.21,-115.18,1.276
2006-01-11,-115.194,36.212,667.4,6.900000254313151,1018.8708324432373,2.7811104456583657,0.5942541758219401,1.853232701619466,7463.0,2.0,0.0,102.66666666666667,13.625,36.21,-115.18,1.276
2006-01-12,-115.194,36.212,667.4,8.262500445048014,1016.875,3.1489693323771157,1.7065318425496419,2.1015825271606445,7463.0,2.0,0.0,123.5,20.125,36.21,-115.18,1.276
2006-01-13,-115.194,36.212,667.4,9.050000508626303,1021.1958332061768,4.397077878316243,3.125454902648926,2.9233668645222983,7463.0,2.0,0.0,142.08333333333334,19.166666666666668,36.21,-115.18,1.276
2006-01-14,-115.194,36.212,667.4,10.25833257039388,1013.5458335876465,3.996760686238607,3.528042793273926,2.6762097676595054,7463.0,2.0,0.0,124.29166666666667,24.208333333333332,36.21,-115.18,1.276
2006-01-15,-115.194,36.212,667.4,10.462499936421713,1010.8166678746542,4.391613006591797,3.9700466791788735,2.948862075805664,7463.0,2.0,0.0,105.79166666666667,34.5,36.21,-115.18,1.276
2006-01-16,-115.194,36.212,667.4,6.708333333333333,1022.1083329518636,2.0363906224568686,0.010210673014322916,1.3528092702229817,7463.0,2.0,0.0,151.16666666666666,45.333333333333336,36.21,-115.18,1.276
2006-01-17,-115.194,36.212,667.4,5.76249885559082,1028.0208339691162,1.930795669555664,-0.6708383560180664,1.2752319971720378,7463.0,2.0,0.0,132.20833333333334,14.666666666666666,36.21,-115.18,1.276
2006-01-18,-115.194,36.212,667.4,7.77500057220459,1017.0374994277954,2.970198631286621,1.2739006678263347,1.9838676452636719,7463.0,2.0,0.0,120.95833333333333,31.5,36.21,-115.18,1.276
2006-01-19,-115.194,36.212,667.4,11.71666685740153,1011.5583333969116,3.5142510732014975,4.02794075012207,2.3569389979044595,7463.0,2.0,0.0,137.04166666666666,41.791666666666664,36.21,-115.18,1.276
2006-01-20,-115.194,36.212,667.4,7.550000190734863,1021.4666665395101,2.5940755208333335,0.9254525502522787,1.7237304051717122,7463.0,2.0,0.0,155.0,22.125,36.21,-115.18,1.276
2006-01-21,-115.194,36.212,667.4,6.041666030883789,1021.6833330790201,2.5713815689086914,-0.04801400502522787,1.7090832392374675,7463.0,2.0,0.0,154.54166666666666,17.625,36.21,-115.18,1.276
2006-01-22,-115.194,36.212,667.4,7.820833841959636,1021.5583333969116,2.8171920776367188,1.2154680887858074,1.8715295791625977,7463.0,2.0,0.0,143.79166666666666,31.291666666666668,36.21,-115.18,1.276
2006-01-23,-115.194,36.212,667.4,9.112499872843424,1025.1624997456868,2.494029998779297,1.7276166280110676,1.6505273183186848,7463.0,2.0,0.0,159.70833333333334,51.416666666666664,36.21,-115.18,1.276
