time,longitude,latitude,elevation,temperatures,slp,vapor_pressure,wet_bulb_temperature,specific_humidity,file_id,region,water,GHI,wind_speed,NSRDB_latitude,NSRDB_longitude,distance_h_NSRDB
2006-01-01,-75.377,41.137,574.6,-0.5999994277954102,1014.3095245361328,5.212207975841704,-1.471448262532552,3.4576939174107144,7652.0,5.0,1.0,42.833333333333336,2.5416666666666665,41.13,-75.38,0.818
2006-01-02,-75.377,41.137,574.6,-1.2250000635782878,1021.2874999046326,4.990869151221381,-2.0915775299072266,3.2890301810370555,7652.0,5.0,1.0,35.666666666666664,3.4583333333333335,41.13,-75.38,0.818
2006-01-03,-75.377,41.137,574.6,-0.34999942779541016,1012.6416657765707,5.50844070646498,-1.0402127901713054,3.661152097913954,7652.0,5.0,1.0,66.25,6.125,41.13,-75.38,0.818
2006-01-04,-75.377,41.137,574.6,-2.162499745686849,1015.7291669845581,3.838084856669108,-4.082675933837891,2.542534828186035,7652.0,5.0,1.0,48.291666666666664,4.083333333333333,41.13,-75.38,0.818
2006-01-05,-75.377,41.137,574.6,0.3374999364217122,1005.6479167938232,5.355547269185384,-0.9389127095540365,3.5834170977274575,7652.0,5.0,1.0,50.541666666666664,4.041666666666667,41.13,-75.38,0.818
2006-01-06,-75.377,41.137,574.6,-1.5999994277954102,1005.9041666984558,4.0150095621744795,-3.5760424931844077,2.685741424560547,7652.0,5.0,1.0,68.75,4.625,41.13,-75.38,0.818
2006-01-07,-75.377,41.137,574.6,-7.0791670481363935,1011.0229166348776,2.173468271891276,-9.212228457132975,1.447476069132487,7652.0,5.0,1.0,94.04166666666667,4.583333333333333,41.13,-75.38,0.818
2006-01-08,-75.377,41.137,574.6,-2.341667811075846,1015.0833342870077,3.4082239468892417,-4.6768867174784345,2.2583683331807456,7652.0,5.0,1.0,88.75,3.375,41.13,-75.38,0.818
2006-01-09,-75.377,41.137,574.6,2.8708340326944985,1014.7458337148031,5.130804697672526,0.11837069193522136,3.399282137552897,7652.0,5.0,1.0,87.25,5.791666666666667,41.13,-75.38,0.818
2006-01-10,-75.377,41.137,574.6,1.9874998728434246,1027.679166316986,4.464452584584554,-0.9831212361653646,2.921113650004069,7652.0,5.0,1.0,117.625,4.333333333333333,41.13,-75.38,0.818
2006-01-11,-75.377,41.137,574.6,2.5333334604899087,1023.7812504768372,6.096590042114258,0.9322457313537598,4.009518146514893,7652.0,5.0,1.0,40.458333333333336,4.416666666666667,41.13,-75.38,0.818
2006-01-12,-75.377,41.137,574.6,5.170833905537923,1014.1916677157084,6.1721421877543134,2.4668200810750327,4.091906229654948,7652.0,5.0,1.0,115.75,5.125,41.13,-75.38,0.818
