time,longitude,latitude,elevation,temperatures,slp,vapor_pressure,wet_bulb_temperature,specific_humidity,file_id,region,water,GHI,wind_speed,NSRDB_latitude,NSRDB_longitude,distance_h_NSRDB
2006-01-01,-82.686,27.913,0.1,19.96956501836362,1017.5304344840672,19.648121543552566,17.943227021590523,12.099471382472826,6714.0,6.0,1.0,115.54166666666667,18.583333333333332,27.93,-82.7,2.338
2006-01-02,-82.686,27.913,0.10000000000000002,22.42499891916911,1017.9041662216187,21.05098756154378,19.520593007405598,12.965033531188965,6714.0,6.0,1.0,158.5,31.916666666666668,27.93,-82.7,2.338
2006-01-03,-82.686,27.913,0.10000000000000002,22.59166685740153,1016.1249995231628,20.614567756652832,19.288288116455078,12.720255374908447,6714.0,6.0,1.0,174.625,37.708333333333336,27.93,-82.7,2.338
2006-01-04,-82.686,27.913,0.10000000000000002,17.437498728434246,1017.2208331425985,13.497580528259277,13.636920611063639,8.295309066772461,6714.0,6.0,1.0,179.33333333333334,20.083333333333332,27.93,-82.7,2.338
2006-01-05,-82.686,27.913,0.10000000000000002,15.749998728434244,1014.3687512079874,13.94405190149943,13.071777820587158,8.598276615142822,6714.0,6.0,1.0,154.41666666666666,21.833333333333332,27.93,-82.7,2.338
2006-01-06,-82.686,27.913,0.10000000000000002,15.704167048136393,1012.5333325068156,10.715543429056803,10.956326484680176,6.616440137227376,6714.0,6.0,1.0,171.33333333333334,56.291666666666664,27.93,-82.7,2.338
2006-01-07,-82.686,27.913,0.10000000000000002,10.62500031789144,1021.0083332061768,7.181454340616862,6.181979815165202,4.386324882507324,6714.0,6.0,1.0,160.0,33.208333333333336,27.93,-82.7,2.338
2006-01-08,-82.686,27.913,0.10000000000000002,10.479166348775228,1024.731250445048,8.406795342763266,7.0475233395894366,5.118618647257487,6714.0,6.0,1.0,182.875,9.791666666666666,27.93,-82.7,2.338
2006-01-09,-82.686,27.913,0.10000000000000002,13.283333460489908,1026.6145826975505,10.960266590118408,10.10017474492391,6.66832701365153,6714.0,6.0,1.0,180.58333333333334,14.791666666666666,27.93,-82.7,2.338
2006-01-10,-82.686,27.913,0.10000000000000002,18.416666348775227,1025.4916667938232,15.075315475463867,14.86934502919515,9.196589469909668,6714.0,6.0,1.0,147.70833333333334,28.708333333333332,27.93,-82.7,2.338
2006-01-11,-82.686,27.913,0.10000000000000002,20.491666158040363,1021.3624997138977,16.267518838246662,16.41740544637044,9.96675968170166,6714.0,6.0,1.0,111.29166666666667,24.25,27.93,-82.7,2.338
2006-01-12,-82.686,27.913,0.10000000000000002,19.35416603088379,1018.706250667572,18.06734307607015,16.932424863179524,11.106926123301188,6714.0,6.0,1.0,157.75,15.041666666666666,27.93,-82.7,2.338
